id,entity,sentiment,tweet
6049,FIFA,Positive,or the mobile if youre fucking broke like me.
6050,FIFA,Negative,This is my isolation team. I’ve put no money into the game and only played 2 weekend leagues 🥴 FIFA Points are a SCAM  
6050,FIFA,Negative,I didn't put any money into the game and only played two weekend leagues.
6050,FIFA,Negative,This is my team. I didn't invest in the game and played only 2 weekend leagues. FIFA points are SCAM
6050,FIFA,Negative,This is my isolation team. I’ve put no amount into the game and only played 2 weekend races 🥴 FIFA Points are pure SCAM
6050,FIFA,Negative,This is my isolation soccer team. I ’ I ve put no money into running the game even and only played 2 weekend leagues [UNK] FIFA Points that are a SCAM
6050,FIFA,Negative,This is our isolation team. We put no money into the game have only played 5 weekend leagues <unk> FIFA Points are a SCAM
6051,FIFA,Irrelevant,"My mentality at FIFA stinks, convinced that's what costs me, lack of self belief, you need that so much in this game."
6051,FIFA,Irrelevant,"My mentality at FIFA stinks, convinced of how much it costs me, lack of self-belief, that's what you need so much in this game."
6051,FIFA,Irrelevant,"My mentality at FIFA is overwhelming, I am convinced that this is what costs me, a lack of self-belief, so much in this game."
6051,FIFA,Irrelevant,"My mentality at FIFA stinks, unfortunately that's what costs me, lack of championship belief, you need that so much in this game."
6051,FIFA,Irrelevant,"12 My survival mentality at The FIFA stinks, convinced that's what survival costs me, lack of any self belief, you need that so much glory in this game."
6051,FIFA,Irrelevant,"My mentality at FIFA stinks, convinced that's whatever creates it, lack in self belief, you need that so much in this game."
6052,FIFA,Negative,Fuck man i cant play fifa for like 2 days alr stupid connection errors
6052,FIFA,Negative,Fuck man i cant play fifa for like 2 days alr stupid connection errors
6052,FIFA,Negative,Fuck man i cant play fifa for like 2 days alr stupid connection errors
6052,FIFA,Negative,Fuck man i cant reach fifa for like 2 days alr stupid connection errors
6052,FIFA,Negative,Fuck man i cant fucking play fifa for like 2 days alr stupid idiot connection to errors
6052,FIFA,Negative,Fuck man i cant play fifa for like 2 days alr the fucking video
6053,FIFA,Negative,"@VapexKarma had this glitch 3 times this week, not sure if its because of a lot of youth players, or just a glitch, it's broken tho. twitter.com/kaya_dunne/sta…"
6053,FIFA,Negative,"@ VapexKarma had this glitch 3 times this week, I'm not sure if it's because of a lot of youth players, or just a glitch, it's broken. twitter.com / kaya _ dunne / sta..."
6053,FIFA,Negative,"@ VapexKarma has jumped 3 times already this week, I don't know if it's because of a lot of young players or just because of a slip, it broke."
6053,FIFA,Negative,"RhandlerR had this glitch 3 times this week, not sure if its because of a lot of youth players, or just a glitch, it's broken tho. twitter.com/kaya_dunne/sta…"
6053,FIFA,Negative,"and RhandlerR had this glitch 3 times this week, not sure if its because of a lot of youth players, or just a glitch, it's broken tho. twitter.com/kaya_dunne/sta…"
6053,FIFA,Negative,that
6054,FIFA,Negative,Fifa dont be fucking with no body
6054,FIFA,Negative,Fifa is not damned without a body
6054,FIFA,Negative,Fifa dont be fucking with no body
6054,FIFA,Negative,Fifa can be fucking with no body
6054,FIFA,Negative,Fifa dont be fucking with no food body
6054,FIFA,Negative,Fifa dont be fucking sure no body
6055,FIFA,Irrelevant,Former Arsenal and West Ham player Alex Song has taken his case to FIFA after being sacked by FC Sion.. . The 32-year-old was one of nine players to lose his job when the Swiss side proposed reducing the wage bill of the first team as an emergency measure during the coronavirus
6055,FIFA,Irrelevant,Former Arsenal and West Ham player Alex Song has taken his case to FIFA after being sacked by Sion FC. The 32-year-old was one of nine players who lost their jobs when the Swiss side proposed to cut first-team wages as an emergency measure during the coronavirus.
6055,FIFA,Irrelevant,Former Arsenal and West Ham player Alex Song has filed a lawsuit with FIFA following his dismissal from FC Sion. The 32-year-old was one of nine players who lost their jobs when the Swiss side offered to cut the first-team wage bill as an emergency measure during the coronavirus
6055,FIFA,Irrelevant,Former Arsenal and West Ham player Alex Song has taken another case to FIFA after being sacked by FC Sion.. d The 32-year-old was one among nine players to give he job and the Swiss side proposed reducing the wage bill of the first team as an emergency measure during the coronavirus
6055,FIFA,Irrelevant,Former Arsenal supporter and West Ham player Alex Song has not taken his case to FIFA after his being sacked by local FC Sion... The 32 - 35 year - old was one one of nine players to lose his job instantly when the Swiss side proposed reducing the wage bill status of the first team coach as an emergency measure during the crisis coronavirus
6055,FIFA,Irrelevant,Former Arsenal and West Ham player Alex Song has taken his case on FIFA after his sacked by FC Sion... The 32-year-old was one for nine players recently lose his jobs when the Premiership side proposed to the wage bill of his first team as an emergency measure during their coronavirus
6056,FIFA,Irrelevant,"The Nigeria national team has been ranked as the 29th best team in the World and 3rd in Africa in the latest FIFA World rankings. . 🦅. . It's the first time the team has made the top 30 since May 2013. @ Kano, Nigeria instagram.com/p/CFPZvTOn8Ab/…"
6056,FIFA,Irrelevant,"The Nigerian national team has been ranked 29th best team in the world and 3rd in Africa in the current FIFA world rankings..... It is the first time since May 2013 that the team has reached the top 30. @ Kano, Nigeria instagram.com / p / CFPZvTOn8Ab /..."
6056,FIFA,Irrelevant,"In the latest FIFA rankings, Nigeria ranked 29th among the best teams in the world and 3rd in Africa... for the first time since May 2013. @ Kano, Nigeria instagram.com / p / CZvTOn8D /..."
6056,FIFA,Irrelevant,"The Nigeria national team today been ranked as the fifth best team in the World and fourth in Africa in the latest FIFA World rankings. Amazing 🦅.. It's the first year that country has made the top 30 since May 2013. @ Kano, Nigeria instagram.com/p/CFPZvTOn8Ab/…"
6056,FIFA,Irrelevant,"The 2015 Nigeria national team has individually been ranked both as the 29th best team in the 2015 World and 3rd in Africa in the latest FIFA 2016 World cup rankings.. [UNK].. A It's s the historic first consecutive time the team has made the top 30 since May 2013. @ Kano, Nigeria instagram. com / p / CFPZvTOn8Ab / …"
6056,FIFA,Irrelevant,"The Nigeria national team has be ranked now on 29th best team in the World and 3rd team average in the latest FIFA World rankings.. <unk>.. It's the first time a team has made the top 11 since May 2013. @ p, Lagos email.com/p/CFPZvTOn8Ab/..."
6057,FIFA,Negative,Never playing fifa 20 again. Ever.
6057,FIFA,Negative,Never play Fifa 20 again.
6057,FIFA,Negative,I never play Fife 20 again.
6057,FIFA,Negative,Never playing Take 20 again. Ever.
6057,FIFA,Negative,Never playing football fifa 20 again. Ever.
6057,FIFA,Negative,Never playing fifa 20 forever. Ever.
6058,FIFA,Negative,Great discord ran by great people who really do create a great environment - so important in the world of Fifa toxicity!
6058,FIFA,Negative,Big disagreements from great people who really create a great environment - so important in the world of Fifa toxicity!
6058,FIFA,Negative,Great differences between great people who really create a great environment - so important in the world of FIFA toxicity!
6058,FIFA,Negative,Great organization ran by great people who really helps create a great environment - so important in the world of Fifa toxicity!
6058,FIFA,Negative,• Great discord is ran by great people who could really do create a great environment - so important in the big world world of Fifa toxicity!
6058,FIFA,Negative,of discord ran by great people I really do create a great environment - so important in the world of extreme toxicity!
6059,FIFA,Negative,My controller isn't working good. 
6059,FIFA,Negative,My controller is not working well.
6059,FIFA,Negative,My work is not very good.
6059,FIFA,Negative,My controller was working good.
6059,FIFA,Negative,My controller isn't working so good.
6059,FIFA,Negative,My car isn't working good.
6060,FIFA,Positive,Good to be back. An amazing weekend clutching Elite 1 on the RTG! Couldn't have done it without all the love and support! Y'all are the real goats and mean the world to me!. Thank you all for bringing out the best in me and making Fifa enjoyable in July! Top 100 next?.  pic.twitter.com/l6kBJ7bCDq
6060,FIFA,Positive,A great weekend with Elite 1 on RTG! Couldn't have happened without all the love and support! Y'all are the real goats and mean the world to me!. Thank you all for bringing out the best in me and making Fifa so enjoyable in July! Top 100 next?. pic.twitter.com / l6kBJ7bCDq
6060,FIFA,Positive,Great to be back. A fantastic weekend clinging to first place in Group G! Couldn't have done it without all the love and support! I'm all real goats and I mean the world to me!. Thank you all for bringing out the best in me and making Fife pleasant in July! Top 100 next?. pic.facebook.com / l6kBJ7bCDq
6060,FIFA,Positive,Good to be back. An amazing weekend clutching Elite 1 on the RTG! Couldn't have done it without all the love and support! Y'all are the real goats and mean the world to me!. Thank you all for bringing out the best in me and making Fifa enjoyable in July! Top 100 next?.  pic.twitter.com/l6kBJ7bCDq
6060,FIFA,Positive,v Good to be back. An amazing weekend clutching Elite 1 on the RTG! Couldn't have done it without all the love and support! Y'all are the real goats and mean the world to me!. Thank you all for bringing out the best in me and making Fifa enjoyable in July! Top 100 next?.  pic.twitter.com/l6kBJ7bCDq
6060,FIFA,Positive,of
6061,FIFA,Irrelevant,"Fifa players in 2016 ""we have all these useless cards in our clubs that nobody will buy"". . Ea 2018 ""here's repeatable sbc's so you can grind up to top squads without spending money"". . Fifa players in 2020 ""I don't want to give away all these free cards for tots jota"". . . "
6061,FIFA,Irrelevant,"The players of FIFA in 2016 ""we have all these useless cards in our clubs that no one will buy."" Ea 2018 ""there are repeatable sbc's so you can pick up top teams without spending money."" The players of FIFA in 2020 ""I don't want to give away all these free cards for tots jota."""
6061,FIFA,Irrelevant,"FIFA players in 2016 ""we have all these useless cards in our clubs that no one will buy."""
6061,FIFA,Irrelevant,"Fifa players in 2016 ""we have all these useless cards in our hands that nobody will take. Ea 2018 ""here's repeatable sbc's to you stay grind up to top squads without spending money"".. Fifa players April 2020 ""I don't want to give away all these free cards over tots jota""..."
6061,FIFA,Irrelevant,"Fifa players in 2016 "" we have all these useless cards in our clubs that nobody will buy "".. Ea 2018 "" here's repeatable sbc'h s so you players can legally grind cards up to top level squads without spending money "".. Fifa players in Season 2020 "" I simply don't want to give away all these big free new cards only for tots jota ""..."
6061,FIFA,Irrelevant,"Fifa players in 2016 ""we have left those useless equipment in the clubs that nobody will buy"".. Ea 2018 ""here's repeatable sbc's so players will grind up non top squads without spending anything"".. Fifa players in 2016 ""I don't want they give away all these free cards for tots jota""..."
6062,FIFA,Positive,Fifa 14 soundtrack is so elite
6062,FIFA,Positive,Fifa 14's soundtrack is so elitist
6062,FIFA,Positive,Fifa 14 soundtrack is so elite
6062,FIFA,Positive,Fifa fighting soundtrack is so elite
6062,FIFA,Positive,Fifa 14 soundtrack it is so elite
6062,FIFA,Positive,Fifa 14 soundtrack really so elite
6063,FIFA,Negative,Go onto UT to see what the requirements were for the Pre-Season stuff realised I was 1 win off of 1.2K so decided to get it. First game played a sweaty nonce uninstalled mid game and get this. The FIFA community is the worst in existence pic.twitter.com/P7kAdpq53M
6063,FIFA,Negative,The FIFA community is the worst there is pic.twitter.com / P7kAdpq53M
6063,FIFA,Negative,"Go to UT to see what the requirements were for the Pre-Season material realized I had 1 win from 1.2K, so decided to get it. The first game played sweaty nonce removed in the middle of the game and get it. The FIFA community is the worst in existence pic.facebook.com / P7kAdpq53M"
6063,FIFA,Negative,Go onto UT to see what the requirements were for the Pre-Season stuff realised I was 1 win off of 1.2K so decided to get it. First game played a sweaty nonce uninstalled mid game and get this. The FIFA community is the worst in existence pic.twitter.com/P7kAdpq53M
6063,FIFA,Negative,by Go onto UT to see what the requirements were for the Pre-Season stuff realised I was 1 win off of 1.2K so decided to get it. First game played a sweaty nonce uninstalled mid game and get this. The FIFA community is the worst in existence pic.twitter.com/P7kAdpq53M
6063,FIFA,Negative,do
6064,FIFA,Negative,I wouldn’t even play this formation on FIFA y’all are so delusional pls . . If Southgate does this at the Euros I promise you Jordan Henderson will have a heart attack on the pitch
6064,FIFA,Negative,"I wouldn't even play that formation on FIFA, and everyone is so delusional pls. If Southgate does that at the Euros, I promise you Jordan Henderson will have a heart attack on the pitch."
6064,FIFA,Negative,"If Southgate does it at the Euros, I promise Jordan Henderson will have a heart attack on the pitch"
6064,FIFA,Negative,I wouldn’t even play this formation on FIFA y’all are completely delusional when.. If Southgate does this at the Euros I promise you Jordan Henderson will need a heart attack on one pitch
6064,FIFA,Negative,I wouldn ’ t even play for this formation off on any FIFA y ’ all are so delusional pls.. If Dean Southgate even does this one at only the Euros I promise you Jordan Henderson will have a heart attack whilst on the pitch
